country,listed_in,country_share,global_share,gap,Cluster
United States,Action & Adventure,0.059595810591532676,0.049760040414246025,0.009835770177286651,1
United States,Anime Features,0.0010326006785661601,0.003283657489264966,-0.002251056810698806,1
United States,Anime Series,0.002655258887741555,0.008082849204344532,-0.005427590316602978,1
United States,British TV Shows,0.0035403451836554063,0.012882040919424097,-0.00934169573576869,1
United States,Children & Family Movies,0.05753060923440036,0.035572956133703794,0.021957653100696563,1
United States,Classic & Cult TV,0.002507744505089246,0.0013471415340574218,0.0011606029710318243,1
United States,Classic Movies,0.011948664994836997,0.00635682411383346,0.005591840881003537,1
United States,Comedies,0.10030978020356984,0.08339648059274228,0.016913299610827562,1
United States,Crime TV Shows,0.021389585484584746,0.02277511156015829,-0.001385526075573542,1
United States,Cult Movies,0.007670747897920047,0.003915130083354383,0.003755617814565664,1
United States,Documentaries,0.0753798495353297,0.04698156100025259,0.02839828853507711,1
United States,Docuseries,0.02832276146924325,0.018354803401532373,0.009967958067710878,1
United States,Dramas,0.12317450951467768,0.1346720552328029,-0.011497545718125224,1
United States,Faith & Spirituality,0.006195604071396961,0.0037467373915972047,0.002448866679799756,1
United States,Horror Movies,0.029650390913114028,0.01928096320619685,0.010369427706917178,1
United States,Independent Movies,0.05753060923440036,0.043782099856866215,0.013748509377534142,1
United States,International Movies,0.02448738752028323,0.14772248884398417,-0.12323510132370094,1
United States,International TV Shows,0.010916064316270837,0.061673823356066346,-0.05075775903979551,1
United States,Kids' TV,0.03156807788759404,0.025090511071819484,0.006477566815774556,1
United States,Korean TV Shows,0.0004425431479569258,0.006567314978529932,-0.006124771830573006,1
United States,LGBTQ Movies,0.009293406107095442,0.004883388060958154,0.004410018046137288,1
United States,Movies,0.003245316418350789,0.00294687210575061,0.00029844431260017895,1
United States,Music & Musicals,0.021684614249889364,0.018060116190957314,0.0036244980589320505,1
United States,Reality TV,0.018144269066233957,0.011366506693609498,0.006777762372624459,1
United States,Romantic Movies,0.03319073609676944,0.03039488086217058,0.0027958552345988576,1
United States,Romantic TV Shows,0.006490632836701578,0.016165698408689064,-0.009675065571987485,1
United States,Sci-Fi & Fantasy,0.026700103260067855,0.015997305716931885,0.01070279754313597,1
United States,Science & Nature TV,0.007228204749963121,0.004546602677443799,0.002681602072519322,1
United States,Spanish-Language TV Shows,0.004277917096916949,0.008503830933737477,-0.004225913836820527,1
United States,Sports Movies,0.016669125239710873,0.011156015828913025,0.0055131094107978475,1
United States,Stand-Up Comedy,0.03186310665289866,0.014481771491117285,0.017381335161781378,1
United States,Stand-Up Comedy & Talk Shows,0.0048679746275261835,0.0023574976846004883,0.002510476942925695,1
United States,TV Action & Adventure,0.013866351969317008,0.008588027279616064,0.005278324689700943,1
United States,TV Comedies,0.03805871072429562,0.026521848951755495,0.011536861772540125,1
United States,TV Dramas,0.034223336775335594,0.03586764334427886,-0.0016443065689432657,1
United States,TV Horror,0.005458032158135419,0.0036204428727793212,0.0018375892853560974,1
United States,TV Mysteries,0.007523233515267739,0.0047570935421402715,0.0027661399731274674,1
United States,TV Sci-Fi & Fantasy,0.008850862959138516,0.004251915466868738,0.004598947492269778,1
United States,TV Shows,0.0005900575306092345,0.0006735707670287109,-8.351323641947646e-05,1
United States,TV Thrillers,0.003982888331612333,0.0027784794139934328,0.0012044089176188998,1
United States,Teen TV Shows,0.0048679746275261835,0.002904773932811316,0.0019632006947148677,1
United States,Thrillers,0.043074199734474114,0.033931127389071315,0.009143072345402799,1
"United States,",Documentaries,1.0,0.04698156100025259,0.9530184389997474,0
Unknown,Action & Adventure,0.024390243902439025,0.049760040414246025,-0.025369796511807,4
Unknown,Anime Features,0.004645760743321719,0.003283657489264966,0.001362103254056753,4
Unknown,Anime Series,0.012775842044134728,0.008082849204344532,0.004692992839790196,4
Unknown,British TV Shows,0.009291521486643438,0.012882040919424097,-0.003590519432780659,4
Unknown,Children & Family Movies,0.06155632984901278,0.035572956133703794,0.025983373715308983,4
Unknown,Classic & Cult TV,0.0005807200929152149,0.0013471415340574218,-0.000766421441142207,4
Unknown,Classic Movies,0.0005807200929152149,0.00635682411383346,-0.005776104020918245,4
Unknown,Comedies,0.0545876887340302,0.08339648059274228,-0.02880879185871208,4
Unknown,Crime TV Shows,0.028455284552845527,0.02277511156015829,0.005680172992687239,4
Unknown,Cult Movies,0.0005807200929152149,0.003915130083354383,-0.0033344099904391677,4
Unknown,Documentaries,0.04355400696864112,0.04698156100025259,-0.0034275540316114697,4
Unknown,Docuseries,0.03774680603948897,0.018354803401532373,0.019392002637956596,4
Unknown,Dramas,0.06387921022067364,0.1346720552328029,-0.07079284501212926,4
Unknown,Faith & Spirituality,0.0011614401858304297,0.0037467373915972047,-0.002585297205766775,4
Unknown,Horror Movies,0.009872241579558653,0.01928096320619685,-0.009408721626638196,4
Unknown,Independent Movies,0.006387921022067364,0.043782099856866215,-0.03739417883479885,4
Unknown,International Movies,0.12137049941927991,0.14772248884398417,-0.026351989424704264,4
Unknown,International TV Shows,0.1295005807200929,0.061673823356066346,0.06782675736402656,4
Unknown,Kids' TV,0.047038327526132406,0.025090511071819484,0.021947816454312923,4
Unknown,Korean TV Shows,0.008710801393728223,0.006567314978529932,0.0021434864151982907,4
Unknown,LGBTQ Movies,0.0029036004645760743,0.004883388060958154,-0.00197978759638208,4
Unknown,Movies,0.013356562137049941,0.00294687210575061,0.01040969003129933,4
Unknown,Music & Musicals,0.0272938443670151,0.018060116190957314,0.009233728176057786,4
Unknown,Reality TV,0.029036004645760744,0.011366506693609498,0.017669497952151246,4
Unknown,Romantic Movies,0.016260162601626018,0.03039488086217058,-0.014134718260544563,4
Unknown,Romantic TV Shows,0.04123112659698026,0.016165698408689064,0.025065428188291192,4
Unknown,Sci-Fi & Fantasy,0.0005807200929152149,0.015997305716931885,-0.01541658562401667,4
Unknown,Science & Nature TV,0.005807200929152149,0.004546602677443799,0.0012605982517083494,4
Unknown,Spanish-Language TV Shows,0.01684088269454123,0.008503830933737477,0.008337051760803755,4
Unknown,Sports Movies,0.010452961672473868,0.011156015828913025,-0.0007030541564391566,4
Unknown,Stand-Up Comedy,0.018583042973286876,0.014481771491117285,0.004101271482169591,4
Unknown,Stand-Up Comedy & Talk Shows,0.005226480836236934,0.0023574976846004883,0.002868983151636446,4
Unknown,TV Action & Adventure,0.008710801393728223,0.008588027279616064,0.00012277411411215806,4
Unknown,TV Comedies,0.04645760743321719,0.026521848951755495,0.019935758481461695,4
Unknown,TV Dramas,0.05807200929152149,0.03586764334427886,0.02220436594724263,4
Unknown,TV Horror,0.0017421602787456446,0.0036204428727793212,-0.0018782825940336766,4
Unknown,TV Mysteries,0.003484320557491289,0.0047570935421402715,-0.0012727729846489823,4
Unknown,TV Sci-Fi & Fantasy,0.0029036004645760743,0.004251915466868738,-0.001348315002292664,4
Unknown,TV Shows,0.0040650406504065045,0.0006735707670287109,0.0033914698833777935,4
Unknown,TV Thrillers,0.0023228803716608595,0.0027784794139934328,-0.0004555990423325733,4
Unknown,Teen TV Shows,0.0017421602787456446,0.002904773932811316,-0.0011626136540656713,4
Unknown,Thrillers,0.016260162601626018,0.033931127389071315,-0.017670964787445297,4
Uruguay,Comedies,0.08823529411764706,0.08339648059274228,0.004838813524904784,0
Uruguay,Documentaries,0.20588235294117646,0.04698156100025259,0.15890079194092388,0
Uruguay,Docuseries,0.029411764705882353,0.018354803401532373,0.01105696130434998,0
Uruguay,Dramas,0.17647058823529413,0.1346720552328029,0.04179853300249123,0
Uruguay,Independent Movies,0.029411764705882353,0.043782099856866215,-0.014370335150983862,0
Uruguay,International Movies,0.35294117647058826,0.14772248884398417,0.20521868762660408,0
Uruguay,International TV Shows,0.029411764705882353,0.061673823356066346,-0.03226205865018399,0
Uruguay,Music & Musicals,0.029411764705882353,0.018060116190957314,0.011351648514925039,0
Uruguay,Science & Nature TV,0.029411764705882353,0.004546602677443799,0.024865162028438553,0
Uruguay,Sports Movies,0.029411764705882353,0.011156015828913025,0.018255748876969326,0
Vatican City,Documentaries,0.3333333333333333,0.04698156100025259,0.28635177233308073,0
Vatican City,Faith & Spirituality,0.3333333333333333,0.0037467373915972047,0.3295865959417361,0
Vatican City,International Movies,0.3333333333333333,0.14772248884398417,0.18561084448934914,0
Venezuela,Documentaries,0.375,0.04698156100025259,0.3280184389997474,0
Venezuela,Dramas,0.125,0.1346720552328029,-0.0096720552328029,0
Venezuela,International Movies,0.375,0.14772248884398417,0.22727751115601583,0
Venezuela,Thrillers,0.125,0.033931127389071315,0.09106887261092869,0
Vietnam,Action & Adventure,0.1,0.049760040414246025,0.05023995958575398,0
Vietnam,Comedies,0.1,0.08339648059274228,0.016603519407257725,0
Vietnam,Documentaries,0.05,0.04698156100025259,0.003018438999747415,0
Vietnam,Dramas,0.2,0.1346720552328029,0.06532794476719711,0
Vietnam,Horror Movies,0.05,0.01928096320619685,0.030719036793803153,0
Vietnam,International Movies,0.35,0.14772248884398417,0.2022775111560158,0
Vietnam,Music & Musicals,0.05,0.018060116190957314,0.03193988380904269,0
Vietnam,Romantic Movies,0.05,0.03039488086217058,0.019605119137829422,0
Vietnam,Thrillers,0.05,0.033931127389071315,0.016068872610928688,0
West Germany,Children & Family Movies,0.09090909090909091,0.035572956133703794,0.05533613477538712,0
West Germany,Classic Movies,0.09090909090909091,0.00635682411383346,0.08455226679525746,0
West Germany,Comedies,0.09090909090909091,0.08339648059274228,0.007512610316348631,0
West Germany,Documentaries,0.09090909090909091,0.04698156100025259,0.043927529908838324,0
West Germany,Horror Movies,0.09090909090909091,0.01928096320619685,0.07162812770289406,0
West Germany,International Movies,0.18181818181818182,0.14772248884398417,0.03409569297419765,0
West Germany,International TV Shows,0.09090909090909091,0.061673823356066346,0.029235267553024566,0
West Germany,TV Comedies,0.09090909090909091,0.026521848951755495,0.06438724195733542,0
West Germany,TV Dramas,0.09090909090909091,0.03586764334427886,0.05504144756481205,0
West Germany,Thrillers,0.09090909090909091,0.033931127389071315,0.056977963520019596,0
Zimbabwe,Comedies,0.14285714285714285,0.08339648059274228,0.05946066226440057,0
Zimbabwe,Documentaries,0.2857142857142857,0.04698156100025259,0.23873272471403312,0
Zimbabwe,International Movies,0.42857142857142855,0.14772248884398417,0.2808489397274444,0
Zimbabwe,Romantic Movies,0.14285714285714285,0.03039488086217058,0.11246226199497227,0
